clean_feature_index,original_neuron_index,raw_mu_inanimate,raw_mu_animate,raw_contrast,normalized_contrast,abs_normalized_contrast,signed_log_abs_normalized_contrast
26748,26748,0.08145452,0.14158726,0.060132734,0.004145372,0.004145372,0.9916781
29116,29116,0.041090906,0.09587299,0.054782085,0.004143825,0.004143825,0.99153256
27364,27364,0.10072725,0.15904763,0.05832038,0.0041375095,0.0041375095,0.99093777
17180,17180,0.15272723,0.2247619,0.07203467,0.0041348375,0.0041348375,0.9906858
31652,31652,0.08290906,0.1409524,0.05804333,0.00413454,0.00413454,0.9906578
17913,17913,0.074545436,0.03587301,-0.038672425,-0.004133626,0.004133626,-0.99057156
19591,19591,0.10472726,0.06507935,-0.039647914,-0.0041212887,0.0041212887,-0.9894063
35959,35959,0.08145452,0.036190465,-0.045264058,-0.0041120895,0.0041120895,-0.98853534
35773,35773,0.16727269,0.22952384,0.06225115,0.004103069,0.004103069,0.98767966
21452,21452,0.120727256,0.07650791,-0.044219345,-0.00410173,0.00410173,-0.98755246
25259,25259,0.21563633,0.19047618,-0.025160149,-0.004101717,0.004101717,-0.9875512
23847,23847,0.094181806,0.043174583,-0.051007222,-0.0041014124,0.0041014124,-0.98752224
30035,30035,0.07236362,0.12380949,0.051445864,0.0040987446,0.0040987446,0.9872688
27181,27181,0.08072726,0.03619046,-0.044536795,-0.0040974035,0.0040974035,-0.9871413
5428,5428,0.08836361,0.14603172,0.057668112,0.0040943753,0.0040943753,0.9868533
10712,10712,0.050545443,0.10539679,0.05485135,0.0040896833,0.0040896833,0.9864067
28377,28377,0.07381816,0.1301587,0.05634053,0.0040740618,0.0040740618,0.9849164
39167,39167,0.06690908,0.1180952,0.051186115,0.0040728967,0.0040728967,0.98480505
13226,13226,0.051999982,0.108253926,0.056253944,0.0040676873,0.0040676873,0.9843068
35669,35669,0.07272724,0.13047615,0.057748906,0.004062478,0.004062478,0.98380804
38574,38574,0.054545432,0.1149206,0.06037517,0.00405876,0.00405876,0.98345166
36520,36520,0.12618178,0.097460285,-0.028721496,-0.0040533943,0.0040533943,-0.98293686
28350,28350,0.11890906,0.07555552,-0.043353543,-0.0040510804,0.0040510804,-0.98271465
9663,9663,0.07563635,0.0311111,-0.04452525,-0.0040339055,0.0040339055,-0.9810619
28076,28076,0.054181807,0.11587298,0.061691172,0.004033371,0.004033371,0.9810104
38441,38441,0.055636343,0.10888887,0.05325253,0.0040324037,0.0040324037,0.9809171
24182,24182,0.018545454,0.06571428,0.04716882,0.0040173,0.0040173,0.9794579
30336,30336,0.09599996,0.15460318,0.05860322,0.0040159402,0.0040159402,0.9793263
2311,2311,0.083999984,0.14825396,0.06425398,0.0040104403,0.0040104403,0.9787936
15387,15387,0.02836363,0.081587285,0.053223655,0.004008403,0.004008403,0.9785961
31449,31449,0.11236361,0.16952384,0.05716023,0.004005856,0.004005856,0.97834903
36693,36693,0.17199996,0.2396826,0.06768264,0.0039992705,0.0039992705,0.97770965
7135,7135,0.2101818,0.2780952,0.06791338,0.0039966814,0.0039966814,0.977458
10613,10613,0.028363628,0.08507934,0.056715712,0.003996372,0.003996372,0.97742796
31029,31029,0.12763631,0.08888884,-0.038747475,-0.003993716,0.003993716,-0.97716963
10120,10120,0.04363635,0.09968251,0.056046158,0.0039865915,0.0039865915,0.97647595
30160,30160,0.10399998,0.0638095,-0.04019048,-0.0039742393,0.0039742393,-0.97527075
34071,34071,0.08872725,0.048253953,-0.040473297,-0.003971731,0.003971731,-0.9750256
12437,12437,0.06327271,0.117777735,0.054505028,0.003968192,0.003968192,0.97467947
7319,7319,0.05418181,0.11142855,0.05724674,0.003963523,0.003963523,0.9742224
26151,26151,0.23745461,0.1968254,-0.040629208,-0.003962131,0.003962131,-0.97408605
30137,30137,0.119999945,0.17873015,0.0587302,0.003960578,0.003960578,0.9739338
15949,15949,0.33199996,0.31269836,-0.019301593,-0.0039592087,0.0039592087,-0.9737996
8709,8709,0.2763636,0.252381,-0.023982614,-0.003957443,0.003957443,-0.97362643
29193,29193,0.13854542,0.10285711,-0.03568831,-0.0039573666,0.0039573666,-0.973619
34868,34868,0.08909089,0.046031732,-0.04305916,-0.003954548,0.003954548,-0.9733424
33936,33936,0.11490907,0.07555553,-0.039353535,-0.003948485,0.003948485,-0.97274697
38049,38049,0.048727263,0.10603173,0.057304468,0.003944838,0.003944838,0.9723884
28477,28477,0.07309089,0.13174601,0.05865512,0.0039436063,0.0039436063,0.97226727
26136,26136,0.043636348,0.09841266,0.054776315,0.0039428826,0.0039428826,0.97219604
2936,2936,0.10145452,0.06666665,-0.03478787,-0.0039424086,0.0039424086,-0.97214943
1787,1787,0.18799996,0.15999998,-0.027999982,-0.003940072,0.003940072,-0.97191936
11675,11675,0.37781817,0.36507934,-0.012738824,-0.003937084,0.003937084,-0.9716251
36147,36147,0.09381814,0.05365078,-0.04016736,-0.003931748,0.003931748,-0.97109896
20320,20320,0.13018176,0.09587297,-0.03430879,-0.003928706,0.003928706,-0.9707988
32327,32327,0.1021818,0.05841268,-0.04376912,-0.003924519,0.003924519,-0.9703852
19744,19744,0.097454526,0.053333312,-0.044121213,-0.003923892,0.003923892,-0.97032326
35876,35876,0.10145452,0.155873,0.054418482,0.0039238073,0.0039238073,0.9703149
3104,3104,0.123272695,0.08698409,-0.036288604,-0.0039229323,0.0039229323,-0.97022843
31808,31808,0.09309089,0.05492061,-0.03817028,-0.0039153537,0.0039153537,-0.9694786
4434,4434,0.34436357,0.32761908,-0.016744494,-0.0039093364,0.0039093364,-0.9688823
22574,22574,0.15090907,0.21650799,0.06559892,0.003908219,0.003908219,0.9687715
25528,25528,0.104727246,0.06349204,-0.04123521,-0.003905565,0.003905565,-0.96850824
33262,33262,0.1061818,0.16285715,0.056675345,0.0039030006,0.0039030006,0.9682537
22768,22768,0.06436361,0.120952345,0.05658873,0.0038990206,0.0038990206,0.96785825
6575,6575,0.14436358,0.2076191,0.06325552,0.0038946355,0.0038946355,0.96742225
2065,2065,0.17454548,0.14634916,-0.02819632,-0.0038908785,0.0038908785,-0.9670483
34052,34052,0.08654542,0.053333312,-0.03321211,-0.0038877567,0.0038877567,-0.9667373
17321,17321,0.094545424,0.059047595,-0.03549783,-0.003885347,0.003885347,-0.9664971
19305,19305,0.053454537,0.11142854,0.057974,0.003883759,0.003883759,0.96633875
1070,1070,0.24036364,0.20857143,-0.03179221,-0.0038828198,0.0038828198,-0.96624506
26135,26135,0.28909093,0.25301588,-0.036075056,-0.003879575,0.003879575,-0.9659212
29203,29203,0.0672727,0.12126981,0.053997107,0.0038778922,0.0038778922,0.9657532
33077,33077,0.17090906,0.13650788,-0.03440118,-0.0038751066,0.0038751066,-0.9654749
31805,31805,0.07563634,0.035238083,-0.04039826,-0.0038733678,0.0038733678,-0.9653011
12637,12637,0.24290909,0.21714285,-0.025766239,-0.0038554072,0.0038554072,-0.9635017
37754,37754,0.05672726,0.10761902,0.050891757,0.003847564,0.003847564,0.9627136
12101,12101,0.10472726,0.058730148,-0.045997113,-0.0038452884,0.0038452884,-0.96248466
14684,14684,0.03381817,0.086031735,0.052213565,0.003844467,0.003844467,0.962402
30381,30381,0.1414545,0.19841267,0.05695817,0.0038430654,0.0038430654,0.9622609
10788,10788,0.105818145,0.16000001,0.054181866,0.0038415473,0.0038415473,0.962108
10000,10000,0.0923636,0.051746003,-0.0406176,-0.0038355417,0.0038355417,-0.96150273
12469,12469,0.04363635,0.09841268,0.054776326,0.00383086,0.00383086,0.9610303
24161,24161,0.12290906,0.18285714,0.05994808,0.0038304748,0.0038304748,0.9609914
19717,19717,0.074545436,0.12952378,0.05497835,0.0038260343,0.0038260343,0.9605428
30056,30056,0.091999985,0.14603175,0.054031767,0.0038252715,0.0038252715,0.9604657
29573,29573,0.07709089,0.029206341,-0.047884546,-0.0038252536,0.0038252536,-0.9604639
10178,10178,0.12327269,0.086349174,-0.036923513,-0.0038161445,0.0038161445,-0.959542
35974,35974,0.103272706,0.061904743,-0.041367963,-0.003811459,0.003811459,-0.95906705
31196,31196,0.07054543,0.122539625,0.051994197,0.0038106702,0.0038106702,0.958987
23460,23460,0.091272704,0.15015875,0.058886044,0.003810089,0.003810089,0.95892805
991,991,0.18763636,0.15777777,-0.02985859,-0.0038014045,0.0038014045,-0.9580461
38368,38368,0.06254545,0.120952345,0.058406897,0.0038004098,0.0038004098,0.9579449
24371,24371,0.087999985,0.042857133,-0.04514285,-0.003798399,0.003798399,-0.9577404
21781,21781,0.109454505,0.16253969,0.053085186,0.0037948238,0.0037948238,0.95737654
26670,26670,0.06327271,0.118730135,0.055457428,0.0037893588,0.0037893588,0.9568197
6350,6350,0.10581815,0.068888865,-0.036929287,-0.0037886072,0.0037886072,-0.95674306
17716,17716,0.22363633,0.18984129,-0.033795044,-0.0037838686,0.0037838686,-0.9562596
30478,30478,0.03199999,0.08476189,0.052761897,0.003782366,0.003782366,0.9561062
10480,10480,0.05490908,0.109523796,0.054614715,0.003778682,0.003778682,0.9557299
27481,27481,0.08545452,0.13999999,0.054545462,0.003778072,0.003778072,0.9556675
37098,37098,0.16036361,0.13365076,-0.02671285,-0.003776933,0.003776933,-0.9555511
24284,24284,0.21163633,0.1815873,-0.03004904,-0.0037748506,0.0037748506,-0.9553381
14757,14757,0.07854543,0.13047616,0.051930733,0.003770241,0.003770241,0.9548663
37787,37787,0.14109088,0.19746032,0.05636944,0.0037630098,0.0037630098,0.9541251
28120,28120,0.11345452,0.082539655,-0.030914865,-0.003761359,0.003761359,-0.9539557
1412,1412,0.093818165,0.05047618,-0.043341987,-0.0037613027,0.0037613027,-0.9539499
25060,25060,0.06872727,0.02412698,-0.04460029,-0.0037603457,0.0037603457,-0.9538517
19551,19551,0.07781816,0.13111109,0.053292923,0.0037586563,0.0037586563,0.9536783
36050,36050,0.052363627,0.104126945,0.05176332,0.0037515187,0.0037515187,0.95294464
24023,24023,0.23599994,0.20634921,-0.029650733,-0.0037487596,0.0037487596,-0.9526608
23739,23739,0.1694545,0.13206346,-0.037391037,-0.003748022,0.003748022,-0.95258486
2386,2386,0.08872726,0.13777773,0.049050473,0.0037457342,0.0037457342,0.9523493
33152,33152,0.1021818,0.16000001,0.05781821,0.0037433114,0.0037433114,0.9520996
24104,24104,0.10109087,0.0669841,-0.03410677,-0.0037426264,0.0037426264,-0.95202905
29523,29523,0.12909086,0.18063492,0.051544055,0.003741472,0.003741472,0.95191
28067,28067,0.10945453,0.16031747,0.05086294,0.003737053,0.003737053,0.95145416
2192,2192,0.11599996,0.07936506,-0.0366349,-0.0037360797,0.0037360797,-0.95135367
19584,19584,0.10399995,0.16000001,0.05600006,0.0037342971,0.0037342971,0.9511696
23760,23760,0.16290906,0.12158726,-0.0413218,-0.0037304051,0.0037304051,-0.9507674
19522,19522,0.035636354,0.08825394,0.052617583,0.0037278603,0.0037278603,0.9505043
23755,23755,0.1505454,0.20444445,0.05389905,0.0037240563,0.0037240563,0.9501106
35576,35576,0.17490904,0.23587304,0.060964003,0.003722651,0.003722651,0.94996506
24789,24789,0.116363615,0.0863492,-0.030014418,-0.0037216153,0.0037216153,-0.94985783
29539,29539,0.090909064,0.049523793,-0.04138527,-0.003719659,0.003719659,-0.94965506
17906,17906,0.11927271,0.08317458,-0.03609813,-0.0037178155,0.0037178155,-0.94946396
3220,3220,0.039272714,0.08793648,0.04866377,0.003717055,0.003717055,0.9493851
1042,1042,0.20545453,0.17873013,-0.026724398,-0.0037142597,0.0037142597,-0.9490951
29104,29104,0.048363622,0.10031743,0.05195381,0.0037131058,0.0037131058,0.9489753
9999,9999,0.06545453,0.11650791,0.051053382,0.0037127095,0.0037127095,0.94893414
11295,11295,0.040363625,0.09841266,0.058049038,0.0037109917,0.0037109917,0.9487558
23463,23463,0.07490907,0.031746022,-0.043163046,-0.003705662,0.003705662,-0.9482019
37051,37051,0.09818178,0.15206349,0.053881712,0.0037018806,0.0037018806,0.9478085
24705,24705,0.038909085,0.08793649,0.049027406,0.0037017092,0.0037017092,0.9477907
35021,35021,0.039636362,0.088253945,0.048617583,0.0037013462,0.0037013462,0.9477529
1404,1404,0.09563632,0.14730158,0.05166526,0.0037003392,0.0037003392,0.947648
19667,19667,0.053818166,0.105714254,0.051896088,0.0037001763,0.0037001763,0.94763106
23909,23909,0.04145453,0.09587298,0.054418452,0.0036935122,0.0036935122,0.94693655
25553,25553,0.03672727,0.0838095,0.047082234,0.003691211,0.003691211,0.9466965
23241,23241,0.07418179,0.12857139,0.054389603,0.0036885878,0.0036885878,0.94642264
35761,35761,0.21890905,0.28253967,0.06363061,0.0036854912,0.0036854912,0.94609916
17513,17513,0.18799998,0.15492061,-0.03307937,-0.003685305,0.003685305,-0.94607973
10512,10512,0.11890906,0.078730136,-0.040178925,-0.003685176,0.003685176,-0.9460662
32315,32315,0.05199999,0.10507933,0.05307934,0.0036848076,0.0036848076,0.94602776
38297,38297,0.03890908,0.09079362,0.051884536,0.0036820753,0.0036820753,0.9457421
35267,35267,0.047999986,0.099999964,0.05199998,0.003679737,0.003679737,0.9454975
34966,34966,0.026545448,0.0774603,0.050914846,0.0036752033,0.0036752033,0.9450228
1343,1343,0.10072725,0.062857114,-0.03787014,-0.0036745914,0.0036745914,-0.9449587
31687,31687,0.07890908,0.1301587,0.051249616,0.0036687609,0.0036687609,0.9443474
15764,15764,0.09236363,0.05079364,-0.041569993,-0.0036630277,0.0036630277,-0.94374543
19801,19801,0.07163633,0.12666662,0.055030294,0.0036608009,0.0036608009,0.9435114
35855,35855,0.09199999,0.049841255,-0.042158738,-0.0036594174,0.0036594174,-0.94336593
17884,17884,0.08072726,0.03904761,-0.041679647,-0.003658462,0.003658462,-0.9432655
1612,1612,0.0792727,0.13365078,0.054378077,0.003655191,0.003655191,0.9429213
34814,34814,0.094909064,0.053650774,-0.04125829,-0.003650757,0.003650757,-0.9424543
35953,35953,0.08836363,0.044126976,-0.044236656,-0.0036459614,0.0036459614,-0.94194865
27040,27040,0.25163633,0.23619042,-0.015445903,-0.0036400408,0.0036400408,-0.9413235
5987,5987,0.31854543,0.2965079,-0.022037536,-0.0036330577,0.0036330577,-0.94058514
73,73,0.25054547,0.2273016,-0.023243874,-0.0036321543,0.0036321543,-0.94048953
19306,19306,0.11781814,0.17396827,0.05615013,0.0036300402,0.0036300402,0.94026566
15223,15223,0.03490909,0.0838095,0.048900414,0.0036260174,0.0036260174,0.93983936
27436,27436,0.058545448,0.10857141,0.050025962,0.0036243536,0.0036243536,0.939663
10650,10650,0.07745453,0.040634908,-0.036819622,-0.0036191922,0.0036191922,-0.9391152
15053,15053,0.07854544,0.12793647,0.049391024,0.0036187787,0.0036187787,0.9390713
22868,22868,0.15709089,0.21492068,0.057829797,0.0036172718,0.0036172718,0.9389112
37069,37069,0.14290904,0.20253964,0.059630603,0.0036144834,0.0036144834,0.93861485
6030,6030,0.24654546,0.22222221,-0.024323255,-0.003609158,0.003609158,-0.93804836
11190,11190,0.32363635,0.31015867,-0.013477683,-0.0036029946,0.0036029946,-0.9373918
10724,10724,0.052363623,0.09841266,0.04604904,0.0036017457,0.0036017457,0.9372586
1594,1594,0.03854545,0.086984105,0.048438657,0.003598835,0.003598835,0.93694806
37905,37905,0.08836361,0.045079358,-0.043284252,-0.0035959587,0.0035959587,-0.93664104
21773,21773,0.07563635,0.12825392,0.052617572,0.0035956134,0.0035956134,0.9366041
20324,20324,0.052727256,0.10571428,0.05298702,0.0035902085,0.0035902085,0.93602645
19555,19555,0.064727254,0.12222218,0.057494923,0.0035840152,0.0035840152,0.93536353
15908,15908,0.037818175,0.08793649,0.050118316,0.0035814883,0.0035814883,0.9350928
37888,37888,0.1432727,0.10825393,-0.035018764,-0.0035804631,0.0035804631,-0.9349829
8033,8033,0.26581824,0.23936506,-0.026453182,-0.003579555,0.003579555,-0.93488556
19556,19556,0.026909087,0.07492062,0.04801153,0.003578568,0.003578568,0.9347797
32329,32329,0.0861818,0.13936506,0.053183265,0.0035768119,0.0035768119,0.9345913
475,475,0.20109086,0.17777775,-0.023313105,-0.003567257,0.003567257,-0.9335648
10901,10901,0.33090907,0.3165079,-0.014401168,-0.0035621673,0.0035621673,-0.9330171
24893,24893,0.10181815,0.15206349,0.050245337,0.0035580136,0.0035580136,0.9325695
30182,30182,0.09236362,0.056825373,-0.035538245,-0.0035566422,0.0035566422,-0.93242157
31531,31531,0.086545445,0.1380952,0.051549755,0.003554822,0.003554822,0.9322253
10964,10964,0.17381816,0.14349201,-0.030326143,-0.0035546683,0.0035546683,-0.9322087
9520,9520,0.23018183,0.20698413,-0.023197696,-0.0035546143,0.0035546143,-0.9322028
29147,29147,0.0490909,0.09968251,0.05059161,0.0035522408,0.0035522408,0.9319467
33579,33579,0.041090902,0.08920633,0.04811543,0.0035496894,0.0035496894,0.93167114
17803,17803,0.067636356,0.0311111,-0.036525257,-0.0035480552,0.0035480552,-0.9314946
28303,28303,0.07490907,0.12507933,0.050170265,0.0035464605,0.0035464605,0.9313222
18041,18041,0.03854545,0.087936476,0.049391028,0.0035440412,0.0035440412,0.93106055
24555,24555,0.086181805,0.04190475,-0.044277053,-0.003537543,0.003537543,-0.93035704
33650,33650,0.050545447,0.10031743,0.049771987,0.003537465,0.003537465,0.9303486
8002,8002,0.05890909,0.0139682535,-0.044940837,-0.0035367073,0.0035367073,-0.93026644
30213,30213,0.10036361,0.06666665,-0.033696964,-0.0035351664,0.0035351664,-0.93009937
19309,19309,0.08981816,0.1431746,0.053356446,0.0035341424,0.0035341424,0.9299884
6686,6686,0.076363616,0.12571423,0.049350612,0.0035321242,0.0035321242,0.92976946
25095,25095,0.18909086,0.24539681,0.056305945,0.0035257116,0.0035257116,0.9290731
4262,4262,0.22363631,0.28666666,0.06303035,0.0035251938,0.0035251938,0.9290168
4831,4831,0.0792727,0.04666665,-0.032606054,-0.0035251854,0.0035251854,-0.929016
15259,15259,0.034545448,0.08666665,0.052121203,0.0035234638,0.0035234638,0.9288288
24447,24447,0.11781814,0.08063489,-0.037183248,-0.0035200967,0.0035200967,-0.9284625
15155,15155,0.03672727,0.08285712,0.04612985,0.003519939,0.003519939,0.92844534
35215,35215,0.14181814,0.19587302,0.054054886,0.0035191895,0.0035191895,0.9283638
13120,13120,0.09781816,0.060317446,-0.037500713,-0.0035166722,0.0035166722,-0.9280897
28344,28344,0.028727265,0.08031744,0.051590174,0.0035164014,0.0035164014,0.9280602
11183,11183,0.035636354,0.08158728,0.045950923,0.0035150587,0.0035150587,0.9279139
11291,11291,0.048727255,0.10063489,0.051907632,0.003510417,0.003510417,0.9274078
29578,29578,0.14654541,0.19968252,0.05313711,0.0035021026,0.0035021026,0.9264998
36005,36005,0.08145452,0.13682537,0.055370845,0.003500321,0.003500321,0.926305
11121,11121,0.19309089,0.1660317,-0.027059183,-0.0034978716,0.0034978716,-0.926037
10719,10719,0.34836364,0.33904767,-0.009315968,-0.0034977477,0.0034977477,-0.9260235
26094,26094,0.050545443,0.096825354,0.04627991,0.0034946278,0.0034946278,0.9256818
15286,15286,0.07054543,0.11682538,0.046279952,0.0034926487,0.0034926487,0.92546505
11394,11394,0.23927267,0.21777777,-0.021494895,-0.0034820773,0.0034820773,-0.9243051
33903,33903,0.030181814,0.07555554,0.045373727,0.0034805208,0.0034805208,0.924134
36013,36013,0.16472723,0.14222221,-0.022505015,-0.0034794211,0.0034794211,-0.92401314
37084,37084,0.12472724,0.18031748,0.055590235,0.0034778677,0.0034778677,0.9238423
27545,27545,0.025090907,0.06984126,0.04475035,0.0034758716,0.0034758716,0.9236227
28132,28132,0.038545445,0.08857141,0.050025962,0.0034749024,0.0034749024,0.92351604
38435,38435,0.18109086,0.14349206,-0.037598804,-0.0034721158,0.0034721158,-0.9232092
16156,16156,0.36799988,0.3526983,-0.015301585,-0.0034711752,0.0034711752,-0.92310554
14358,14358,0.20400001,0.16666664,-0.03733337,-0.003464478,0.003464478,-0.922367
35725,35725,0.12327269,0.17619047,0.05291778,0.0034643114,0.0034643114,0.92234856
36084,36084,0.09199997,0.055555537,-0.036444433,-0.0034616985,0.0034616985,-0.92206013
32619,32619,0.03199999,0.0774603,0.045460306,0.0034608382,0.0034608382,0.92196506
15381,15381,0.097454526,0.058730144,-0.03872438,-0.0034605898,0.0034605898,-0.92193764
10477,10477,0.041818175,0.08761903,0.045800854,0.0034563537,0.0034563537,0.9214694
24797,24797,0.1294545,0.17777775,0.04832326,0.003455284,0.003455284,0.92135113
5930,5930,0.12981814,0.0933333,-0.036484845,-0.003453909,0.003453909,-0.92119896
24968,24968,0.11490905,0.17079367,0.055884615,0.0034509609,0.0034509609,0.92087257
15961,15961,0.04436362,0.09333332,0.048969697,0.003449605,0.003449605,0.9207224
33729,33729,0.055272713,0.10349204,0.048219323,0.0034469692,0.0034469692,0.9204303
15517,15517,0.07272726,0.037460305,-0.03526696,-0.0034460474,0.0034460474,-0.9203281
6871,6871,0.1861818,0.15841268,-0.027769119,-0.0034436453,0.0034436453,-0.9200617
27561,27561,0.04218181,0.08984125,0.047659438,0.0034378725,0.0034378725,0.91942066
14837,14837,0.106545426,0.16253974,0.05599431,0.00343752,0.00343752,0.9193815
39024,39024,0.062181797,0.11714281,0.054961015,0.0034328955,0.0034328955,0.9188673
9365,9365,0.045090895,0.09174601,0.046655115,0.0034317183,0.0034317183,0.9187363
20367,20367,0.089454524,0.13777773,0.048323207,0.0034263646,0.0034263646,0.91814
14668,14668,0.10072725,0.0669841,-0.03374315,-0.003423085,0.003423085,-0.9177744
11651,11651,0.26727268,0.25047618,-0.0167965,-0.0034209862,0.0034209862,-0.9175402
24029,24029,0.2,0.1768254,-0.023174599,-0.0034206389,0.0034206389,-0.91750145
6996,6996,0.055999983,0.10730154,0.051301558,0.0034190374,0.0034190374,0.9173227
